,product_id,category,color,size,season,supplier,cost_price,list_price
412,P000413,Accessories,Blue,XS,Summer,supplierc,35.23,136.22
413,P000414,Bottoms,Black,L,Spring,supplierd,51.06,81.95
414,P000415,Dresses,Yellow,XS,Winter,supplierc,45.28,75.63
415,P000416,Accessories,Black,S,Summer,supplierb,28.47,140.56
416,P000417,Shoes,White,S,Fall,supplierb,66.81,160.96
417,P000418,Shoes,Blue,S,Spring,supplierb,60.3,81.69
418,P000419,Accessories,White,S,Spring,supplierb,33.42,77.76
419,P000420,Bottoms,Black,L,Summer,suppliera,43.5,140.3
420,P000421,Shoes,Red,XL,Fall,supplierb,17.01,42.39
421,P000422,Bottoms,Blue,M,Summer,suppliera,72.38,11.74
422,P000423,Shoes,Blue,XL,Summer,supplierb,38.49,63.55
423,P000424,Shoes,Green,XS,Spring,supplierb,63.17,87.32
424,P000425,Tops,Red,S,Spring,supplierd,25.84,116.62
425,P000426,Shoes,Yellow,S,Spring,supplierb,61.55,168.97
426,P000427,Dresses,Red,M,Winter,supplierb,13.5,74.38
427,P000428,Accessories,Unknown,XL,Spring,supplierc,19.01,182.93
428,P000429,Accessories,Black,XS,Winter,suppliera,27.53,113.71
429,P000430,Bottoms,Black,S,Summer,suppliera,69.87,14.44
430,P000431,Shoes,Green,M,Winter,supplierb,75.5,175.54
431,P000432,Dresses,Red,M,Winter,supplierc,47.0,146.37
432,P000433,Bottoms,White,XS,Fall,suppliera,57.3,129.63
433,P000434,Tops,Red,M,Fall,supplierb,20.68,147.64
434,P000435,Bottoms,White,M,Fall,suppliera,60.5,99.23
435,P000436,Bottoms,Blue,XL,Spring,supplierd,64.16,166.5
436,P000437,Shoes,White,S,Spring,supplierc,59.63,61.0
437,P000438,Tops,Blue,XL,Summer,suppliera,33.36,157.38
438,P000439,Bottoms,Yellow,M,Fall,suppliera,29.06,184.16
439,P000440,Dresses,Yellow,L,Winter,supplierb,52.79,96.69
440,P000441,Dresses,Black,XS,Spring,supplierd,55.46,132.16
441,P000442,Accessories,Red,M,Spring,suppliera,47.51,124.91
442,P000443,Tops,Black,M,Winter,supplierd,8.69,13.8
443,P000444,Tops,Red,XL,Fall,supplierb,47.03,171.5
444,P000445,Accessories,White,XS,Summer,supplierc,28.61,68.38
445,P000446,Bottoms,Red,S,Fall,supplierd,23.5,103.88
446,P000447,Tops,White,XS,Spring,supplierc,78.73,197.02
447,P000448,Dresses,Red,M,Spring,supplierc,79.28,120.58
448,P000449,Dresses,Blue,XL,Spring,suppliera,5.94,78.07
449,P000450,Shoes,White,L,Spring,supplierb,62.21,146.67
450,P000451,Tops,Black,M,Summer,supplierc,56.91,178.03
451,P000452,Bottoms,Black,XS,Spring,supplierb,27.7,137.6
452,P000453,Accessories,Black,XS,Summer,supplierd,53.7,146.66
453,P000454,Accessories,Black,L,Winter,suppliera,38.69,139.78
454,P000455,Bottoms,Blue,XS,Fall,suppliera,22.09,92.35
455,P000456,Shoes,Blue,XS,Spring,suppliera,40.03,116.18
456,P000457,Accessories,Green,XL,Spring,suppliera,24.38,45.28
457,P000458,Tops,Green,XS,Spring,supplierd,15.26,125.61
458,P000459,Shoes,Green,S,Fall,supplierc,78.38,182.75
459,P000460,Tops,Yellow,L,Fall,supplierc,37.78,172.92
460,P000461,Dresses,Green,M,Summer,supplierc,13.71,86.51
461,P000462,Shoes,Red,L,Summer,supplierb,56.0,173.3
462,P000463,Accessories,Yellow,M,Spring,supplierb,18.86,64.41
463,P000464,Shoes,White,XL,Fall,supplierc,38.41,170.87
464,P000465,Shoes,Black,XS,Spring,supplierd,61.79,179.52
465,P000466,Shoes,Red,M,Summer,supplierb,27.27,197.66
466,P000467,Shoes,Yellow,M,Spring,supplierd,67.95,12.36
467,P000468,Tops,Blue,XL,Spring,supplierd,26.28,95.58
468,P000469,Dresses,Black,L,Winter,suppliera,20.29,27.04
469,P000470,Bottoms,White,L,Summer,supplierd,29.14,183.92
470,P000471,Shoes,White,L,Summer,supplierd,15.01,33.77
471,P000472,Accessories,Blue,XS,Spring,supplierc,66.13,136.13
472,P000473,Shoes,Black,XL,Spring,supplierc,59.41,95.86
473,P000474,Accessories,Green,M,Winter,supplierc,50.27,67.54
474,P000475,Tops,Black,L,Fall,suppliera,11.39,105.79
475,P000476,Accessories,Black,L,Fall,supplierb,5.31,95.64
476,P000477,Bottoms,White,L,Spring,supplierc,79.21,129.0
477,P000478,Dresses,Blue,S,Fall,supplierd,71.75,191.78
478,P000479,Accessories,Black,XS,Winter,supplierd,33.99,194.85
479,P000480,Accessories,Red,L,Winter,supplierd,72.06,100.47
480,P000481,Dresses,Red,S,Fall,supplierc,18.88,20.54
481,P000482,Bottoms,Blue,XL,Summer,supplierb,69.0,145.4
482,P000483,Shoes,Green,M,Summer,supplierb,65.89,35.36
483,P000484,Accessories,Yellow,L,Spring,supplierb,75.87,148.94
484,P000485,Dresses,Black,XS,Winter,supplierc,73.85,142.05
485,P000486,Tops,Yellow,L,Summer,supplierd,75.16,130.11
486,P000487,Dresses,Black,XS,Winter,supplierb,28.98,124.06
487,P000488,Tops,White,S,Summer,suppliera,41.47,23.49
488,P000489,Bottoms,Black,XS,Summer,supplierd,29.11,53.99
489,P000490,Shoes,Yellow,XL,Spring,suppliera,41.82,170.73
490,P000491,Dresses,Green,XS,Summer,supplierc,73.62,103.98
491,P000492,Accessories,Black,M,Summer,supplierd,61.96,157.57
492,P000493,Bottoms,Black,S,Winter,supplierd,19.79,25.0
493,P000494,Dresses,White,XS,Winter,supplierc,60.82,152.34
494,P000495,Accessories,Red,L,Summer,supplierb,49.45,125.77
495,P000496,Dresses,Red,XL,Winter,suppliera,25.24,125.32
496,P000497,Tops,Green,M,Fall,suppliera,67.25,108.74
497,P000498,Dresses,Blue,XS,Summer,supplierc,72.62,20.13
498,P000499,Dresses,Blue,XS,Fall,supplierb,36.49,51.17
499,P000500,Dresses,White,M,Summer,supplierd,5.78,113.94
500,P000501,Bottoms,Yellow,M,Spring,suppliera,8.33,87.33
501,P000502,Dresses,Yellow,XS,Winter,supplierc,65.18,80.46
502,P000503,Accessories,Black,L,Fall,suppliera,7.37,188.76
503,P000504,Tops,White,L,Spring,supplierb,26.64,85.5
504,P000505,Tops,Unknown,L,Spring,supplierc,56.08,153.39
505,P000506,Dresses,Red,XS,Fall,suppliera,35.82,58.64
506,P000507,Bottoms,Green,S,Summer,supplierc,37.37,22.67
507,P000508,Bottoms,Blue,XS,Spring,supplierc,55.25,122.99
508,P000509,Accessories,Black,S,Winter,suppliera,15.21,79.43
509,P000510,Dresses,Blue,L,Spring,supplierb,58.86,149.33
510,P000511,Tops,Red,XS,Spring,supplierb,20.87,194.83
511,P000512,Bottoms,Black,L,Spring,supplierc,32.06,143.45
512,P000513,Dresses,Red,XS,Spring,suppliera,54.53,62.38
513,P000514,Bottoms,Blue,L,Fall,suppliera,30.3,169.89
514,P000515,Bottoms,Blue,M,Winter,suppliera,18.47,189.22
515,P000516,Tops,Red,XS,Fall,supplierb,24.92,135.35
516,P000517,Shoes,Black,S,Spring,supplierd,15.28,24.2
517,P000518,Accessories,Red,L,Fall,supplierd,51.21,183.56
518,P000519,Accessories,Black,XL,Fall,suppliera,39.96,129.8
519,P000520,Tops,White,S,Summer,supplierc,28.44,71.45
520,P000521,Bottoms,White,XL,Summer,supplierc,5.5,162.1
521,P000522,Dresses,Black,L,Summer,supplierd,25.2,185.7
522,P000523,Bottoms,Red,XS,Fall,supplierd,40.62,87.87
523,P000524,Tops,Black,XS,Fall,supplierb,61.51,109.66
524,P000525,Accessories,Blue,XS,Fall,suppliera,16.67,127.44
525,P000526,Bottoms,Unknown,XL,Winter,suppliera,43.0,40.81
526,P000527,Accessories,Yellow,L,Fall,supplierb,24.42,23.31
527,P000528,Dresses,Black,M,Fall,suppliera,31.73,198.75
528,P000529,Accessories,Blue,XS,Fall,supplierd,77.25,22.45
529,P000530,Accessories,Green,L,Winter,supplierc,49.11,131.89
530,P000531,Shoes,Blue,M,Winter,supplierb,11.47,127.46
531,P000532,Shoes,Yellow,M,Fall,suppliera,41.24,89.09
532,P000533,Shoes,Black,L,Fall,supplierb,66.91,26.56
533,P000534,Accessories,Red,XS,Summer,suppliera,52.17,180.94
534,P000535,Tops,Red,XS,Spring,suppliera,10.25,87.65
535,P000536,Accessories,White,S,Winter,suppliera,58.08,84.3
536,P000537,Tops,Yellow,L,Winter,supplierd,15.99,131.6
537,P000538,Tops,Black,M,Summer,supplierb,78.48,155.39
538,P000539,Shoes,Blue,XL,Spring,suppliera,52.33,195.27
539,P000540,Bottoms,Blue,XL,Fall,supplierd,34.77,105.51
540,P000541,Dresses,Yellow,XS,Fall,supplierd,67.96,90.77
541,P000542,Shoes,Black,S,Fall,suppliera,29.34,79.66
542,P000543,Shoes,Blue,XL,Spring,supplierd,26.43,194.01
543,P000544,Bottoms,Green,XS,Fall,supplierd,20.93,20.55
544,P000545,Dresses,Yellow,S,Summer,supplierc,61.0,103.37
545,P000546,Accessories,White,XL,Winter,supplierd,79.1,27.92
546,P000547,Accessories,Red,M,Winter,supplierd,55.79,149.86
547,P000548,Shoes,Unknown,XL,Spring,supplierb,21.84,112.33
548,P000549,Dresses,Green,XL,Spring,supplierc,65.15,43.61
549,P000550,Shoes,Black,XL,Summer,supplierb,69.57,30.64
550,P000551,Tops,Blue,XL,Summer,supplierc,45.87,163.17
551,P000552,Shoes,Yellow,XS,Winter,supplierb,76.21,82.3
552,P000553,Shoes,Black,L,Summer,supplierd,77.11,150.22
553,P000554,Accessories,Green,M,Summer,supplierb,35.04,135.03
554,P000555,Accessories,Green,L,Spring,suppliera,14.91,177.8
555,P000556,Accessories,Red,XS,Summer,supplierb,59.26,50.67
556,P000557,Tops,Black,XL,Summer,supplierb,34.57,182.11
557,P000558,Accessories,White,S,Winter,suppliera,32.69,74.69
558,P000559,Dresses,Red,S,Spring,supplierc,29.17,102.64
559,P000560,Bottoms,Black,L,Winter,suppliera,52.29,97.4
560,P000561,Dresses,Black,S,Summer,supplierc,45.88,134.44
561,P000562,Dresses,Green,L,Summer,suppliera,49.17,91.14
562,P000563,Accessories,Yellow,M,Summer,supplierd,7.65,89.42
563,P000564,Bottoms,Green,S,Summer,suppliera,71.59,72.27
564,P000565,Bottoms,Black,XL,Spring,supplierc,35.99,59.64
565,P000566,Bottoms,Yellow,XS,Winter,supplierb,49.65,105.05
566,P000567,Tops,Yellow,M,Fall,supplierd,62.84,69.91
567,P000568,Accessories,Green,S,Winter,supplierb,27.37,189.88
568,P000569,Bottoms,Black,S,Fall,supplierc,26.32,79.16
569,P000570,Tops,Black,L,Winter,supplierb,66.22,111.8
570,P000571,Shoes,Yellow,M,Winter,supplierb,60.86,146.56
571,P000572,Shoes,Red,XS,Fall,supplierb,37.42,92.69
572,P000573,Tops,Red,XS,Fall,supplierd,12.35,61.24
573,P000574,Tops,White,L,Fall,supplierb,32.48,122.0
574,P000575,Accessories,Red,L,Spring,supplierc,64.2,159.37
575,P000576,Accessories,Blue,L,Winter,supplierd,7.64,54.35
576,P000577,Shoes,Blue,S,Spring,supplierc,56.73,46.51
577,P000578,Bottoms,Green,M,Spring,supplierd,73.75,118.76
578,P000579,Shoes,Yellow,XS,Summer,suppliera,44.51,163.36
579,P000580,Bottoms,Blue,XL,Summer,supplierc,51.72,52.89
580,P000581,Bottoms,Red,XS,Fall,suppliera,35.48,121.49
581,P000582,Accessories,Yellow,M,Spring,supplierc,17.39,173.48
582,P000583,Dresses,White,L,Fall,supplierc,71.65,81.34
583,P000584,Dresses,Black,S,Summer,suppliera,37.35,145.77
584,P000585,Tops,White,XS,Spring,supplierd,74.46,140.79
585,P000586,Accessories,Red,XL,Summer,supplierc,44.52,173.37
586,P000587,Bottoms,Red,S,Summer,supplierb,76.78,95.33
587,P000588,Dresses,Red,XS,Summer,supplierb,72.84,38.05
588,P000589,Bottoms,Green,M,Fall,supplierd,54.46,108.58
589,P000590,Dresses,Blue,XS,Spring,supplierc,36.87,132.58
590,P000591,Dresses,Red,XL,Summer,suppliera,65.36,94.4
591,P000592,Dresses,Black,S,Summer,supplierb,53.4,27.94
592,P000593,Accessories,Blue,XS,Fall,supplierc,57.79,141.02
593,P000594,Shoes,Blue,XL,Spring,supplierc,56.61,21.72
594,P000595,Bottoms,Green,XS,Summer,supplierc,57.58,181.47
595,P000596,Accessories,White,XS,Fall,supplierc,68.12,79.86
596,P000597,Accessories,Yellow,L,Fall,supplierd,73.5,195.04
597,P000598,Accessories,Blue,XL,Spring,suppliera,49.51,68.55
598,P000599,Accessories,Blue,XS,Summer,suppliera,25.33,130.43
599,P000600,Accessories,Red,S,Winter,suppliera,26.37,166.35
600,P000601,Tops,Black,M,Summer,suppliera,36.24,129.67
601,P000602,Bottoms,Red,L,Winter,supplierd,28.31,85.25
602,P000603,Accessories,Black,L,Summer,suppliera,34.89,144.04
603,P000604,Bottoms,Blue,L,Fall,supplierd,58.61,166.94
604,P000605,Tops,Black,M,Winter,supplierc,75.86,36.65
605,P000606,Tops,Red,XL,Spring,supplierb,11.76,175.62
606,P000607,Bottoms,Unknown,S,Summer,supplierd,41.21,44.38
607,P000608,Dresses,White,M,Spring,suppliera,52.15,112.28
608,P000609,Shoes,Green,S,Summer,suppliera,14.17,126.34
609,P000610,Dresses,White,S,Winter,supplierb,7.66,19.41
610,P000611,Dresses,Blue,L,Summer,suppliera,24.55,142.12
611,P000612,Dresses,Black,XS,Spring,supplierd,23.93,69.11
612,P000613,Accessories,Red,S,Summer,supplierc,47.08,119.96
613,P000614,Tops,Red,S,Winter,suppliera,36.14,55.64
614,P000615,Dresses,Red,S,Spring,supplierb,62.51,185.14
615,P000616,Tops,Yellow,S,Fall,supplierb,47.73,153.09
616,P000617,Bottoms,Red,L,Summer,suppliera,40.1,191.47
617,P000618,Shoes,Yellow,S,Summer,supplierc,27.09,129.66
618,P000619,Bottoms,Blue,XS,Fall,supplierb,44.83,102.45
619,P000620,Bottoms,Green,XL,Summer,supplierc,68.18,131.35
620,P000621,Accessories,Unknown,XL,Fall,supplierb,66.19,65.24
621,P000622,Shoes,Yellow,S,Summer,suppliera,7.55,181.31
622,P000623,Bottoms,White,L,Spring,suppliera,22.5,48.32
623,P000624,Bottoms,Yellow,XS,Fall,supplierb,62.5,44.19
624,P000625,Shoes,Red,XS,Spring,supplierc,32.69,116.67
625,P000626,Shoes,Red,S,Summer,supplierd,67.68,135.31
626,P000627,Bottoms,Black,L,Fall,supplierc,72.0,145.63
627,P000628,Shoes,Red,XL,Summer,suppliera,62.49,87.99
628,P000629,Bottoms,White,M,Summer,supplierc,8.68,177.41
629,P000630,Bottoms,Black,S,Spring,supplierd,75.2,71.14
630,P000631,Accessories,Black,S,Winter,supplierb,39.49,170.84
631,P000632,Dresses,Red,S,Winter,supplierb,5.9,67.04
632,P000633,Bottoms,Black,L,Summer,supplierb,26.57,160.92
633,P000634,Tops,Green,M,Spring,supplierd,49.68,15.26
634,P000635,Dresses,Red,L,Summer,supplierd,30.58,60.19
635,P000636,Dresses,Green,S,Fall,supplierb,46.52,191.76
636,P000637,Dresses,Red,M,Fall,supplierc,32.09,104.12
637,P000638,Accessories,Yellow,XS,Summer,supplierd,36.61,133.71
638,P000639,Bottoms,Green,XS,Winter,supplierb,8.35,88.91
639,P000640,Accessories,Red,M,Fall,suppliera,48.19,157.21
640,P000641,Bottoms,White,S,Fall,supplierd,71.61,199.26
641,P000642,Accessories,Yellow,L,Fall,suppliera,62.09,80.2
642,P000643,Accessories,Yellow,S,Fall,supplierb,54.42,164.58
643,P000644,Tops,Yellow,M,Spring,suppliera,14.53,23.35
644,P000645,Accessories,Red,S,Spring,suppliera,63.13,170.5
645,P000646,Shoes,White,S,Winter,suppliera,34.23,166.83
646,P000647,Tops,Blue,XS,Winter,suppliera,13.87,197.19
647,P000648,Accessories,Yellow,XL,Fall,suppliera,47.19,80.59
648,P000649,Dresses,Blue,L,Winter,suppliera,31.11,116.02
649,P000650,Shoes,Red,S,Fall,supplierc,27.97,27.46
650,P000651,Shoes,Yellow,XS,Fall,supplierb,61.48,174.27
651,P000652,Shoes,White,XL,Fall,supplierd,25.29,67.52
652,P000653,Tops,White,XS,Summer,suppliera,45.3,60.47
653,P000654,Accessories,Yellow,S,Spring,supplierb,22.93,79.13
654,P000655,Accessories,Black,L,Spring,supplierb,43.94,81.91
655,P000656,Dresses,Black,XL,Summer,suppliera,42.12,59.08
656,P000657,Dresses,Yellow,S,Spring,supplierd,23.12,118.53
657,P000658,Shoes,Green,M,Fall,supplierd,64.5,151.02
658,P000659,Dresses,Black,S,Fall,supplierd,15.76,117.76
659,P000660,Tops,Red,XS,Summer,supplierc,5.94,125.04
660,P000661,Accessories,Black,S,Spring,supplierd,77.4,128.09
661,P000662,Shoes,Black,M,Spring,supplierd,43.36,179.43
662,P000663,Dresses,Red,M,Summer,supplierb,31.25,188.06
663,P000664,Tops,Red,S,Fall,supplierd,21.13,168.22
664,P000665,Tops,Green,M,Spring,supplierd,68.29,84.92
665,P000666,Dresses,White,XS,Winter,supplierc,49.77,41.5
666,P000667,Accessories,Black,M,Fall,suppliera,33.44,145.96
667,P000668,Dresses,Yellow,M,Fall,supplierc,11.4,187.12
668,P000669,Shoes,Yellow,L,Summer,supplierb,60.64,34.0
669,P000670,Dresses,Blue,XS,Summer,supplierd,20.7,86.71
670,P000671,Tops,White,M,Fall,supplierb,12.56,51.68
671,P000672,Dresses,Red,S,Fall,supplierb,21.57,172.35
672,P000673,Accessories,Yellow,M,Winter,supplierc,69.02,65.54
673,P000674,Bottoms,Black,XL,Spring,suppliera,57.62,146.79
674,P000675,Dresses,Green,XL,Fall,supplierd,32.88,28.1
675,P000676,Accessories,Blue,XS,Winter,supplierc,36.07,190.78
676,P000677,Accessories,White,XL,Fall,supplierb,69.62,177.26
677,P000678,Tops,Black,XL,Winter,supplierb,41.77,143.42
678,P000679,Accessories,Red,M,Fall,suppliera,29.57,85.97
679,P000680,Accessories,White,XS,Spring,supplierc,26.28,56.8
680,P000681,Accessories,Blue,L,Fall,supplierd,61.81,35.17
681,P000682,Accessories,Red,M,Fall,supplierb,21.83,120.72
682,P000683,Shoes,Blue,L,Summer,supplierd,58.44,40.36
683,P000684,Shoes,Black,S,Spring,supplierb,71.76,59.1
684,P000685,Tops,White,XL,Fall,suppliera,35.56,71.62
685,P000686,Dresses,Green,M,Fall,supplierc,63.32,98.46
686,P000687,Accessories,Black,XS,Winter,supplierc,8.28,156.74
687,P000688,Dresses,Yellow,XL,Spring,suppliera,18.34,134.89
688,P000689,Dresses,Black,S,Winter,suppliera,18.21,40.6
689,P000690,Tops,Green,XL,Spring,supplierb,21.26,97.96
690,P000691,Accessories,Green,XL,Winter,supplierd,62.45,191.4
691,P000692,Accessories,Yellow,L,Summer,supplierc,77.39,135.73
692,P000693,Bottoms,Yellow,S,Fall,supplierd,31.4,183.86
693,P000694,Dresses,Red,XS,Summer,supplierd,54.46,113.12
694,P000695,Dresses,Blue,XL,Winter,suppliera,39.4,57.78
695,P000696,Shoes,Black,XL,Summer,suppliera,26.87,89.34
696,P000697,Bottoms,Red,XS,Winter,supplierb,40.61,192.97
697,P000698,Shoes,Yellow,XS,Fall,supplierb,60.02,176.37
698,P000699,Shoes,Red,M,Summer,suppliera,8.02,101.86
699,P000700,Shoes,Black,M,Summer,suppliera,73.13,134.09
700,P000701,Tops,Blue,XL,Winter,supplierb,44.22,11.22
701,P000702,Tops,Green,M,Spring,supplierc,21.41,61.24
702,P000703,Shoes,Black,XL,Spring,supplierc,46.21,62.62
703,P000704,Bottoms,Blue,XS,Winter,supplierb,42.97,192.73
704,P000705,Dresses,Green,M,Winter,supplierc,43.52,123.56
705,P000706,Bottoms,White,S,Fall,supplierc,60.45,133.12
706,P000707,Accessories,Black,S,Fall,supplierd,65.64,21.23
707,P000708,Tops,Yellow,XS,Fall,supplierd,7.11,158.81
708,P000709,Dresses,Black,XL,Winter,suppliera,76.08,178.35
709,P000710,Dresses,Yellow,S,Summer,supplierd,11.81,132.79
710,P000711,Accessories,Blue,M,Summer,supplierc,53.26,115.98
711,P000712,Accessories,Red,L,Summer,suppliera,74.48,97.53
712,P000713,Shoes,Red,XL,Spring,supplierc,76.46,192.7
713,P000714,Tops,Blue,M,Spring,supplierb,63.33,102.0
714,P000715,Tops,Black,XL,Spring,supplierc,46.22,147.86
715,P000716,Bottoms,Black,M,Winter,suppliera,33.68,39.28
716,P000717,Shoes,Yellow,XS,Fall,supplierb,37.13,19.38
717,P000718,Shoes,Black,XS,Summer,suppliera,16.5,94.1
718,P000719,Shoes,White,XS,Summer,supplierb,51.66,160.24
719,P000720,Shoes,Yellow,XS,Winter,supplierb,26.42,167.09
720,P000721,Tops,Red,M,Fall,supplierc,22.58,192.04
721,P000722,Tops,White,S,Summer,supplierc,23.93,116.28
722,P000723,Shoes,Black,M,Summer,suppliera,35.92,74.38
723,P000724,Bottoms,Red,M,Winter,supplierb,8.59,187.96
724,P000725,Dresses,Yellow,L,Fall,suppliera,13.76,96.48
725,P000726,Dresses,Black,L,Summer,supplierd,38.82,135.28
726,P000727,Bottoms,Yellow,M,Spring,supplierc,42.26,130.77
727,P000728,Shoes,Black,XS,Summer,supplierb,68.6,91.02
728,P000729,Tops,Blue,L,Summer,suppliera,60.01,57.33
729,P000730,Dresses,Red,L,Spring,suppliera,41.66,184.3
730,P000731,Accessories,Black,M,Winter,supplierb,8.39,115.51
731,P000732,Accessories,Green,XL,Spring,supplierc,59.47,89.16
732,P000733,Bottoms,Green,L,Winter,supplierb,46.36,56.81
733,P000734,Shoes,Yellow,XS,Fall,supplierc,71.26,176.42
734,P000735,Dresses,Black,M,Spring,suppliera,29.44,79.87
735,P000736,Shoes,Blue,XL,Summer,suppliera,16.38,115.77
736,P000737,Dresses,Yellow,S,Spring,supplierb,41.65,177.47
737,P000738,Bottoms,Black,XS,Winter,supplierd,23.44,55.85
738,P000739,Bottoms,Green,XS,Summer,supplierd,74.68,127.3
739,P000740,Accessories,Red,M,Summer,suppliera,74.12,29.27
740,P000741,Shoes,Blue,S,Fall,supplierb,49.71,25.4
741,P000742,Accessories,Black,XS,Winter,supplierd,76.16,113.37
742,P000743,Shoes,Green,XS,Fall,supplierd,10.48,104.8
743,P000744,Accessories,Red,M,Summer,suppliera,32.42,67.97
744,P000745,Tops,Green,XS,Winter,suppliera,62.91,22.44
745,P000746,Tops,Yellow,XL,Spring,supplierb,39.46,32.08
746,P000747,Tops,Blue,S,Summer,suppliera,65.66,108.73
747,P000748,Tops,Yellow,L,Winter,supplierb,12.5,10.86
748,P000749,Dresses,White,L,Summer,supplierd,17.97,54.17
749,P000750,Tops,Black,S,Fall,supplierc,69.42,38.68
750,P000751,Bottoms,Yellow,XL,Winter,supplierd,12.33,50.13
751,P000752,Bottoms,Red,M,Fall,supplierd,16.16,177.5
752,P000753,Dresses,Blue,M,Fall,supplierd,17.35,89.84
753,P000754,Tops,Blue,L,Winter,supplierb,62.07,117.85
754,P000755,Tops,White,XS,Winter,supplierd,32.15,185.69
755,P000756,Tops,White,S,Winter,suppliera,45.75,127.66
756,P000757,Accessories,Black,XL,Fall,suppliera,26.82,79.83
757,P000758,Shoes,Yellow,M,Winter,supplierd,50.96,60.87
758,P000759,Accessories,Black,S,Winter,supplierb,26.51,82.96
759,P000760,Shoes,Yellow,XS,Fall,suppliera,78.4,22.0
760,P000761,Tops,Yellow,L,Summer,supplierd,61.08,69.88
761,P000762,Tops,Blue,XS,Fall,supplierb,69.14,108.92
762,P000763,Accessories,Yellow,XL,Winter,supplierd,31.43,90.64
763,P000764,Accessories,Black,L,Summer,supplierc,18.32,141.47
764,P000765,Shoes,Black,XS,Summer,supplierb,35.65,63.09
765,P000766,Bottoms,White,XL,Spring,supplierd,34.55,27.18
766,P000767,Shoes,Blue,XL,Summer,supplierd,77.68,56.1
767,P000768,Accessories,Green,XL,Winter,supplierc,10.76,54.67
768,P000769,Accessories,Green,S,Summer,supplierc,77.14,95.87
769,P000770,Dresses,Red,XL,Summer,suppliera,69.08,73.07
770,P000771,Accessories,White,M,Spring,supplierb,13.33,99.3
771,P000772,Dresses,Red,XL,Summer,suppliera,65.0,114.12
772,P000773,Bottoms,Blue,XS,Spring,suppliera,75.29,134.08
773,P000774,Shoes,Green,M,Fall,supplierd,28.97,39.08
774,P000775,Shoes,Green,L,Winter,supplierd,35.9,128.02
775,P000776,Dresses,Green,M,Fall,supplierc,35.71,86.12
776,P000777,Shoes,Red,XS,Fall,suppliera,62.82,89.07
777,P000778,Accessories,Black,L,Fall,suppliera,29.45,106.44
778,P000779,Tops,Red,XS,Winter,supplierd,42.72,147.81
779,P000780,Dresses,Green,XS,Winter,suppliera,23.15,136.18
780,P000781,Shoes,White,S,Fall,suppliera,74.34,127.6
781,P000782,Dresses,White,S,Summer,suppliera,73.35,120.21
782,P000783,Dresses,Unknown,XS,Fall,supplierd,43.46,137.05
783,P000784,Tops,Red,XL,Spring,supplierd,71.63,114.43
784,P000785,Accessories,Yellow,S,Spring,supplierd,46.68,154.23
785,P000786,Dresses,Yellow,XS,Summer,supplierb,25.05,33.41
786,P000787,Shoes,Red,M,Fall,supplierd,35.04,56.22
787,P000788,Bottoms,Yellow,XS,Fall,suppliera,54.18,148.01
788,P000789,Dresses,Blue,XS,Fall,supplierc,73.0,73.72
789,P000790,Dresses,Red,L,Summer,supplierb,6.88,52.94
790,P000791,Tops,Yellow,S,Fall,supplierc,17.8,114.63
791,P000792,Accessories,Yellow,L,Summer,supplierd,71.75,39.73
792,P000793,Bottoms,Red,XL,Summer,supplierd,20.28,39.54
793,P000794,Shoes,Green,XS,Summer,supplierc,77.53,22.81
